sample,time_s,posX,posY,posZ,speed_ms,speed_kmh,velFwd,velLat,velVert,accelFwd,accelLat,accelVert,accelG,jerk,discontinuity,collisionActive,yawRate_degs,yawAccel_rads2,roll_deg,pitch_deg,slip_deg,upVsUp_deg,grounded,groundedFactor,groundedNodes,minNodeDist_m,inverted,clearance_m,clearanceErr_m,nearBottom,chassisContact,rawThrottle,rawMouseYawInput,processedYawIntent,finalSteeringCommand,steerCommandRatio01,stabilizerArmed,ocCharge,ocBurst,steerStability,steerTilt01,steerRollRate01,hoverRawDemand,hoverClampedTarget,hoverSmoothedCmd,hoverAppliedThrottle,hoverActiveMaxCmd,hoverForceN,hoverSatNodes,hoverOverdrive,hoverPower01,vectoringPower01,surfaceAdhesionAccel_ms2,surfaceAdhesionForceN,surfaceAdhesionLimited,airborneStability01,dragN,wingN,groundEffectN,downforceG,powerReq,powerGranted,powerBudget,overload01,driveShedding01,band,autoHoverCmd,manualBottomCmd,manualRoofCmd,section,arc_m,centerDist_m
4538,45.3814,13662.250,165.922,13698.690,261.48,941.3,249.64,-46.74,62.18,-28.49,-11.67,245.14,25.185,359.9,0,0,2.78,-0.601,-10.47,-5.23,10.61,11.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85652.2,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,11,10634.0,52.08
4540,45.4014,13664.800,167.763,13694.490,262.09,943.5,248.96,-46.92,67.15,-33.89,-9.02,248.50,25.582,344.2,0,0,2.18,-0.526,-10.49,-4.05,10.67,11.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85574.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,11,10639.5,54.13
4542,45.4214,13667.360,169.600,13690.280,262.70,945.7,248.17,-47.06,72.18,-39.45,-6.72,251.29,25.938,331.9,0,0,1.65,-0.460,-10.50,-2.85,10.74,10.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85518.8,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,11,10644.2,55.86
4544,45.4414,13669.930,171.434,13686.050,263.31,947.9,247.27,-47.17,77.25,-45.33,-5.78,253.50,26.257,317.5,0,0,1.66,0.010,-10.53,-1.65,10.80,10.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85502.1,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,11,10649.4,57.78
4546,45.4614,13672.490,173.264,13681.810,263.92,950.1,246.24,-47.29,82.36,-51.52,-5.84,255.51,26.577,325.4,0,0,1.67,0.007,-10.55,-0.42,10.87,10.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85541.6,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,11,10654.5,59.62
4548,45.4814,13675.070,175.089,13677.550,264.51,952.2,245.07,-47.45,87.51,-58.38,-7.74,257.60,26.937,370.9,0,0,2.19,0.451,-10.58,0.82,10.96,10.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85654.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4550,45.5014,13677.650,176.910,13673.290,265.11,954.4,243.77,-47.60,92.68,-64.69,-7.93,258.41,27.166,318.6,0,0,2.21,0.024,-10.60,2.07,11.05,10.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,85864.8,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4552,45.5214,13680.230,178.725,13669.000,265.69,956.5,242.35,-47.81,97.84,-71.28,-10.27,258.37,27.341,349.4,0,0,2.70,0.421,-10.64,3.33,11.16,11.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,86192.5,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4554,45.5414,13682.830,180.535,13664.710,266.27,958.6,240.81,-48.00,103.00,-77.09,-9.44,257.79,27.445,295.1,0,0,2.18,-0.450,-10.68,4.60,11.27,11.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,86662.7,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4556,45.5614,13685.420,182.338,13660.400,266.85,960.6,239.15,-48.19,108.13,-82.96,-9.45,256.71,27.517,298.4,0,0,2.13,-0.042,-10.73,5.87,11.39,12.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,87294.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4558,45.5814,13688.030,184.135,13656.080,267.41,962.7,237.38,-48.34,113.24,-88.29,-7.38,255.20,27.538,295.7,0,0,1.62,-0.443,-10.78,7.15,11.51,12.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,88106.2,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4560,45.6014,13690.630,185.924,13651.740,267.97,964.7,235.51,-48.46,118.30,-93.68,-6.47,253.19,27.527,291.0,0,0,1.63,0.007,-10.84,8.42,11.63,13.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,89112.7,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4562,45.6214,13693.250,187.707,13647.400,268.52,966.7,233.54,-48.58,123.31,-98.51,-5.65,250.29,27.425,284.8,0,0,1.17,-0.401,-10.91,9.69,11.75,14.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,90324.4,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4564,45.6414,13695.870,189.481,13643.040,269.07,968.6,231.47,-48.70,128.25,-103.51,-5.93,247.10,27.315,296.8,0,0,1.21,0.029,-10.98,10.96,11.88,15.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.054,0.060,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,91746.3,0.0,0.0,0.000,506.9,506.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4566,45.6614,13698.500,191.247,13638.660,269.61,970.6,229.32,-48.88,133.09,-107.45,-9.00,242.00,27.007,357.0,0,0,2.16,0.830,-11.06,12.21,12.03,16.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,93374.9,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4568,45.6814,13701.130,193.005,13634.280,270.15,972.5,227.11,-49.23,137.76,-110.32,-17.60,233.68,26.403,615.5,0,0,4.99,2.470,-11.13,13.44,12.23,17.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,95181.2,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4570,45.7014,13703.770,194.754,13629.880,270.69,974.5,224.87,-49.79,142.22,-112.38,-28.31,222.99,25.618,763.1,0,0,7.00,1.755,-11.19,14.64,12.49,18.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,97124.7,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4572,45.7214,13706.410,196.495,13625.460,271.21,976.3,222.57,-50.51,146.50,-114.64,-35.65,214.02,25.015,590.6,0,0,8.79,1.561,-11.25,15.82,12.79,19.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,99197.3,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4574,45.7414,13709.060,198.226,13621.040,271.71,978.2,220.25,-51.24,150.64,-116.33,-36.37,206.84,24.473,370.4,0,0,8.95,0.139,-11.30,16.98,13.10,20.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,101399.5,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4576,45.7614,13711.720,199.946,13616.610,272.19,979.9,217.88,-51.91,154.67,-118.23,-33.91,201.40,24.056,313.6,0,0,8.14,-0.707,-11.36,18.13,13.40,21.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,103734.1,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4578,45.7814,13714.380,201.655,13612.160,272.66,981.6,215.48,-52.52,158.61,-120.05,-30.54,196.87,23.710,296.4,0,0,7.35,-0.684,-11.43,19.26,13.70,22.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,106201.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4580,45.8014,13717.050,203.353,13607.700,273.13,983.3,213.05,-53.07,162.45,-121.35,-27.46,192.24,23.343,285.3,0,0,6.63,-0.634,-11.50,20.39,13.99,23.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,108789.5,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4582,45.8214,13719.730,205.039,13603.220,273.58,984.9,210.60,-53.59,166.19,-122.63,-25.76,187.20,22.963,273.8,0,0,5.97,-0.570,-11.58,21.49,14.28,24.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,111478.8,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4584,45.8414,13722.410,206.713,13598.740,274.02,986.5,208.14,-54.08,169.82,-122.89,-24.40,181.54,22.485,291.4,0,0,5.90,-0.062,-11.66,22.58,14.56,25.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,114248.4,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4586,45.8614,13725.090,208.375,13594.250,274.46,988.0,205.69,-54.56,173.33,-122.62,-24.17,175.03,21.924,325.9,0,0,5.84,-0.055,-11.75,23.65,14.86,26.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.054,0.060,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,117068.4,0.0,0.0,0.000,506.9,506.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4588,45.8814,13727.780,210.024,13589.740,274.90,989.6,203.29,-55.09,176.65,-119.92,-26.61,166.36,21.080,469.9,0,0,6.75,0.791,-11.83,24.68,15.16,27.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,119891.0,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4590,45.9014,13730.480,211.661,13585.220,275.32,991.2,200.95,-55.65,179.78,-116.88,-27.93,156.57,20.119,517.2,0,0,7.08,0.289,-11.90,25.67,15.48,28.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.054,0.060,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,122668.0,0.0,0.0,0.000,506.9,506.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4592,45.9214,13733.190,213.285,13580.690,275.74,992.7,198.70,-56.27,182.72,-112.95,-30.82,147.02,19.158,535.9,0,0,7.85,0.673,-11.97,26.62,15.81,29.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,125386.4,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4594,45.9414,13735.890,214.897,13576.150,276.16,994.2,196.55,-56.97,185.45,-107.32,-35.00,136.10,18.025,649.0,0,0,8.98,0.990,-12.02,27.52,16.16,29.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,128001.7,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4596,45.9614,13738.610,216.495,13571.600,276.58,995.7,194.52,-57.76,187.94,-101.40,-39.50,124.78,16.877,677.4,0,0,10.48,1.306,-12.06,28.37,16.54,30.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,130483.0,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4598,45.9814,13741.330,218.080,13567.040,277.00,997.2,192.67,-58.69,190.16,-92.38,-46.87,111.16,15.489,895.7,0,0,12.77,1.999,-12.07,29.15,16.94,31.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,132771.1,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4600,46.0014,13744.050,219.652,13562.470,277.41,998.7,190.99,-59.76,192.11,-84.25,-53.29,97.24,14.196,867.8,0,0,14.26,1.305,-12.05,29.88,17.37,32.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,134831.5,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4602,46.0214,13746.780,221.211,13557.880,277.80,1000.1,189.46,-60.92,193.82,-76.62,-57.82,85.61,13.111,731.4,0,0,15.55,1.126,-12.02,30.55,17.82,32.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.200,0.200,0.134,0.149,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,136696.0,0.0,0.0,0.000,547.2,547.2,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4604,46.0414,13749.520,222.755,13553.290,278.18,1001.4,188.05,-62.17,195.33,-70.11,-62.57,75.47,12.286,647.7,0,0,16.69,0.989,-11.95,31.17,18.29,33.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,138383.8,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4606,46.0614,13752.260,224.286,13548.680,278.55,1002.8,186.77,-63.42,196.68,-63.97,-62.56,67.34,11.415,509.5,0,0,16.67,-0.016,-11.88,31.76,18.75,33.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.200,0.200,0.134,0.149,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,139925.0,0.0,0.0,0.000,547.2,547.2,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4608,46.0814,13755.000,225.802,13544.070,278.92,1004.1,185.64,-64.74,197.85,-56.63,-66.13,58.46,10.690,603.1,0,0,18.00,1.158,-11.79,32.29,19.23,34.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.160,0.160,0.108,0.119,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,141303.6,0.0,0.0,0.000,533.8,533.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4610,46.1014,13757.750,227.303,13539.440,279.28,1005.4,184.62,-66.10,198.86,-51.20,-67.96,50.51,10.086,490.0,0,0,18.26,0.231,-11.68,32.79,19.70,34.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,142527.0,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4612,46.1214,13760.500,228.789,13534.810,279.62,1006.6,183.67,-67.45,199.76,-47.62,-67.68,45.11,9.608,324.0,0,0,18.45,0.165,-11.57,33.26,20.17,35.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.120,0.120,0.081,0.090,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,143644.5,0.0,0.0,0.000,520.3,520.3,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4614,46.1414,13763.260,230.259,13530.160,279.94,1007.8,182.77,-68.79,200.58,-45.04,-66.55,41.13,9.203,243.7,0,0,17.66,-0.686,-11.46,33.72,20.62,35.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.027,0.030,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,144684.0,0.0,0.0,0.000,493.4,493.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4616,46.1614,13766.030,231.713,13525.510,280.25,1008.9,181.89,-70.00,201.38,-43.82,-60.78,40.13,8.664,299.3,0,0,15.94,-1.503,-11.37,34.17,21.05,35.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,145704.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4618,46.1814,13768.790,233.151,13520.840,280.54,1010.0,181.01,-71.06,202.21,-44.01,-53.12,41.39,8.200,388.5,0,0,13.43,-2.194,-11.30,34.63,21.43,36.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,146751.8,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4620,46.2014,13771.570,234.571,13516.170,280.83,1011.0,180.13,-71.97,203.07,-43.84,-45.52,42.98,7.791,388.2,0,0,11.13,-2.007,-11.27,35.09,21.78,36.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,147835.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4622,46.2214,13774.340,235.975,13511.490,281.11,1012.0,179.26,-72.75,203.96,-43.75,-38.72,44.40,7.480,347.1,0,0,9.09,-1.781,-11.27,35.55,22.09,37.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,148951.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4624,46.2414,13777.120,237.362,13506.790,281.39,1013.0,178.38,-73.40,204.87,-43.70,-32.68,45.67,7.253,308.9,0,0,7.29,-1.569,-11.29,36.02,22.37,37.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,150095.8,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4626,46.2614,13779.910,238.731,13502.090,281.67,1014.0,177.51,-73.95,205.81,-43.72,-27.49,46.75,7.101,265.0,0,0,5.74,-1.357,-11.34,36.49,22.62,38.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,151266.6,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4628,46.2814,13782.700,240.084,13497.380,281.93,1015.0,176.63,-74.41,206.76,-43.79,-23.13,47.65,7.005,222.8,0,0,4.39,-1.173,-11.41,36.96,22.85,38.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,152460.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4630,46.3014,13785.490,241.418,13492.660,282.20,1015.9,175.75,-74.80,207.73,-43.94,-19.48,48.35,6.950,186.1,0,0,3.23,-1.013,-11.50,37.43,23.06,38.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,153673.4,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4632,46.3214,13788.290,242.736,13487.930,282.46,1016.9,174.87,-75.13,208.71,-44.14,-16.41,48.91,6.921,156.3,0,0,2.23,-0.874,-11.60,37.91,23.25,39.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,154903.4,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
4634,46.3414,13791.090,244.035,13483.190,282.72,1017.8,173.98,-75.41,209.69,-44.37,-13.79,49.33,6.908,133.1,0,0,1.36,-0.755,-11.73,38.39,23.43,39.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156148.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,-1,-1.0,
