sample,time_s,ringIndex,ringId,surfaceValid,surfaceType,couplingQuality,distance_m,normalX,normalY,normalZ,phaseAttractionN,phaseRepulsionN,phaseDampingN,phaseTotalN,thrusterAssistN,manualThrusterN,automaticThrusterN,requestWorldX,requestWorldY,requestWorldZ,requestLocalX,requestLocalY,requestLocalZ,appliedWorldX,appliedWorldY,appliedWorldZ,appliedLocalX,appliedLocalY,appliedLocalZ,targetGimbalWorldX,targetGimbalWorldY,targetGimbalWorldZ,targetGimbalLocalX,targetGimbalLocalY,targetGimbalLocalZ,gimbalWorldX,gimbalWorldY,gimbalWorldZ,gimbalLocalX,gimbalLocalY,gimbalLocalZ,gimbalDeflection_deg,gimbalTargetError_deg,directionalAgreement01,reserveOutputScale,gimbalAtLimit,thrusterForceLimited,usingReserve,reserveDrainRate,reserveRechargeRate,couplingDemand01
9974,99.7414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2916,0.9549,0.0550,0.0000,1.0000,0.0000,-0.2916,0.9549,0.0550,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9974,99.7414,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2916,0.9549,0.0550,0.0000,1.0000,0.0000,-0.2916,0.9549,0.0550,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9976,99.7614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9976,99.7614,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9976,99.7614,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9976,99.7614,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,-0.2930,0.9536,0.0686,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9978,99.7814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9978,99.7814,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9978,99.7814,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9978,99.7814,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,-0.2940,0.9522,0.0824,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9980,99.8014,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9980,99.8014,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9980,99.8014,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9980,99.8014,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,-0.2946,0.9507,0.0962,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9982,99.8214,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9982,99.8214,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9982,99.8214,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9982,99.8214,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,-0.2949,0.9492,0.1102,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9984,99.8414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9984,99.8414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9984,99.8414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9984,99.8414,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,-0.2948,0.9475,0.1241,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9986,99.8614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9986,99.8614,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9986,99.8614,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9986,99.8614,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,-0.2943,0.9457,0.1381,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9988,99.8814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9988,99.8814,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9988,99.8814,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9988,99.8814,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,-0.2935,0.9438,0.1520,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9990,99.9014,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9990,99.9014,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9990,99.9014,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9990,99.9014,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,-0.2924,0.9418,0.1658,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9992,99.9214,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9992,99.9214,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9992,99.9214,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9992,99.9214,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,-0.2909,0.9397,0.1795,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9994,99.9414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9994,99.9414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9994,99.9414,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9994,99.9414,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,-0.2892,0.9376,0.1931,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9996,99.9614,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9996,99.9614,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9996,99.9614,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9996,99.9614,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,-0.2872,0.9353,0.2066,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9998,99.9814,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9998,99.9814,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9998,99.9814,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
9998,99.9814,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,-0.2850,0.9330,0.2199,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10000,100.0014,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10000,100.0014,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10000,100.0014,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10000,100.0014,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,-0.2825,0.9306,0.2329,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10002,100.0214,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10002,100.0214,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10002,100.0214,2,PVR_RearLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10002,100.0214,3,PVR_RearRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,-0.2797,0.9281,0.2457,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10004,100.0414,0,PVR_FrontLeft,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2767,0.9256,0.2582,0.0000,1.0000,0.0000,-0.2767,0.9256,0.2582,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
10004,100.0414,1,PVR_FrontRight,0,Generic,0.000,-1.000,0.0000,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2767,0.9256,0.2582,0.0000,1.0000,0.0000,-0.2767,0.9256,0.2582,0.0000,1.0000,0.0000,0.00,0.00,0.0000,0.0000,0,0,0,0.000,0.000,0.000
