sample,time_s,validNodes,averageQuality,reserveCurrent,reservePercent,reserveRechargeRate,reserveDrainRate,phaseSupportN,thrusterSupportN,automaticThrusterSupportN,manualThrusterSupportN,captureState,surfaceLoss,assistActive,weakSurface,raceSurface
1736,17.3614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1738,17.3814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1740,17.4014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1742,17.4214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1744,17.4414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1746,17.4614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1748,17.4814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1750,17.5014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1752,17.5214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1754,17.5414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1756,17.5614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1758,17.5814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1760,17.6014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1762,17.6214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1764,17.6414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1766,17.6614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1768,17.6814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1770,17.7014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1772,17.7214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1774,17.7414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1776,17.7614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1778,17.7814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1780,17.8014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1782,17.8214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1784,17.8414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1786,17.8614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1788,17.8814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1790,17.9014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1792,17.9214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1794,17.9414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1002061.0,1002061.0,0.0,Full,0,1,0,1
1796,17.9614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1798,17.9814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1800,18.0014,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
1802,18.0214,4,1.000,99.750,0.9975,25.000,25.000,1107524.0,519998.4,519998.4,0.0,Full,0,1,0,1
1804,18.0414,4,1.000,99.750,0.9975,25.000,25.000,917513.2,519998.9,519998.9,0.0,Full,0,1,0,1
1806,18.0614,4,1.000,99.779,0.9978,25.000,22.078,1008000.0,519999.3,519999.3,0.0,Full,0,1,0,1
1808,18.0814,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519999.4,519999.4,0.0,Full,0,1,0,1
1810,18.1014,4,1.000,99.750,0.9975,25.000,25.000,972801.1,519999.5,519999.5,0.0,Full,0,1,0,1
1812,18.1214,4,1.000,99.750,0.9975,25.000,25.000,903026.3,458691.2,458691.2,0.0,Full,0,1,0,1
1814,18.1414,4,1.000,99.782,0.9978,25.000,21.764,792183.3,519997.8,519997.8,0.0,Full,0,1,0,1
1816,18.1614,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519998.4,519998.4,0.0,Full,0,1,0,1
1818,18.1814,4,1.000,99.750,0.9975,25.000,25.000,824993.5,519999.7,519999.7,0.0,Full,0,1,0,1
1820,18.2014,4,1.000,99.890,0.9989,25.000,11.035,539800.4,260000.0,260000.0,0.0,Full,0,1,0,1
1822,18.2214,4,1.000,99.750,0.9975,25.000,25.000,1113428.0,519999.8,519999.8,0.0,Full,0,1,0,1
1824,18.2414,4,1.000,99.750,0.9975,25.000,25.000,1149695.0,521543.2,521543.2,0.0,Full,0,1,0,1
1826,18.2614,4,1.000,99.750,0.9975,25.000,25.000,799939.1,519998.0,519998.0,0.0,Full,0,1,0,1
1828,18.2814,4,1.000,99.900,0.9990,15.260,10.017,636961.0,416704.3,416704.3,0.0,Full,0,1,0,1
1830,18.3014,4,1.000,99.766,0.9977,25.000,23.432,988867.8,260000.0,260000.0,0.0,Full,0,1,0,1
1832,18.3214,4,1.000,99.750,0.9975,25.000,25.000,724271.4,519998.6,519998.6,0.0,Full,0,1,0,1
1834,18.3414,4,1.000,99.817,0.9982,25.000,18.342,688722.9,504480.2,504480.2,0.0,Full,0,1,0,1
1836,18.3614,4,1.000,99.750,0.9975,25.000,25.000,929020.0,519999.0,519999.0,0.0,Full,0,1,0,1
1838,18.3814,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519999.1,519999.1,0.0,Full,0,1,0,1
1840,18.4014,4,1.000,99.757,0.9976,25.000,24.318,924000.0,260000.0,260000.0,0.0,Full,0,1,0,1
1842,18.4214,4,1.000,99.750,0.9975,25.000,25.000,957916.6,519998.0,519998.0,0.0,Full,0,1,0,1
1844,18.4414,4,1.000,99.750,0.9975,16.289,25.000,1008000.0,520000.0,520000.0,0.0,Full,0,1,0,1
1846,18.4614,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,520000.0,520000.0,0.0,Full,0,1,0,1
1848,18.4814,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519995.8,519995.8,0.0,Full,0,1,0,1
1850,18.5014,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519999.9,519999.9,0.0,Full,0,1,0,1
1852,18.5214,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519999.9,519999.9,0.0,Full,0,1,0,1
1854,18.5414,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,469393.3,469393.3,0.0,Full,0,1,0,1
1856,18.5614,4,1.000,99.750,0.9975,25.000,25.000,924000.0,3174.0,3174.0,0.0,Full,0,1,0,1
1858,18.5814,4,1.000,99.750,0.9975,25.000,25.000,877601.1,76873.8,76873.8,0.0,Full,0,1,0,1
1860,18.6014,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519998.3,519998.3,0.0,Full,0,1,0,1
1862,18.6214,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519999.1,519999.1,0.0,Full,0,1,0,1
1864,18.6414,4,1.000,99.750,0.9975,25.000,25.000,989579.9,260000.0,260000.0,0.0,Full,0,1,0,1
1866,18.6614,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,359183.4,359183.4,0.0,Full,0,1,0,1
1868,18.6814,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,414802.8,414802.8,0.0,Full,0,1,0,1
1870,18.7014,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,387580.9,387580.9,0.0,Full,0,1,0,1
1872,18.7214,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,333670.6,333670.6,0.0,Full,0,1,0,1
1874,18.7414,4,1.000,99.750,0.9975,25.000,25.000,924000.0,86527.2,86527.2,0.0,Full,0,1,0,1
1876,18.7614,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519989.9,519989.9,0.0,Full,0,1,0,1
1878,18.7814,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,400090.6,400090.6,0.0,Full,0,1,0,1
1880,18.8014,4,1.000,99.750,0.9975,25.000,25.000,897029.2,0.0,0.0,0.0,Full,0,0,0,1
1882,18.8214,4,1.000,99.750,0.9975,25.000,25.000,935161.8,35322.7,35322.7,0.0,Full,0,1,0,1
1884,18.8414,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,148503.4,148503.4,0.0,Full,0,1,0,1
1886,18.8614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,736880.2,736880.2,0.0,Full,0,1,0,1
1888,18.8814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,809927.6,809927.6,0.0,Full,0,1,0,1
1890,18.9014,4,1.000,99.750,0.9975,25.000,25.000,1003292.0,353619.2,353619.2,0.0,Full,0,1,0,1
1892,18.9214,4,1.000,99.935,0.9994,25.000,6.482,710766.1,198273.5,198273.5,0.0,Full,0,1,0,1
1894,18.9414,4,1.000,99.750,0.9975,25.000,25.000,1168741.0,613192.5,613192.5,0.0,Full,0,1,0,1
1896,18.9614,4,1.000,99.750,0.9975,25.000,25.000,1023882.0,744195.2,744195.2,0.0,Full,0,1,0,1
1898,18.9814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,762659.6,762659.6,0.0,Full,0,1,0,1
1900,19.0014,4,1.000,99.945,0.9995,25.000,5.453,1176000.0,226520.0,226520.0,0.0,Full,0,1,0,1
1902,19.0214,4,1.000,99.750,0.9975,25.000,25.000,1168319.0,551098.8,551098.8,0.0,Full,0,1,0,1
1904,19.0414,4,1.000,99.750,0.9975,19.489,25.000,898890.3,553731.1,553731.1,0.0,Full,0,1,0,1
1906,19.0614,4,1.000,99.820,0.9982,25.000,18.048,874753.9,401004.5,401004.5,0.0,Full,0,1,0,1
1908,19.0814,4,1.000,99.750,0.9975,25.000,25.000,928974.7,635603.4,635603.4,0.0,Full,0,1,0,1
1910,19.1014,4,1.000,99.750,0.9975,25.000,25.000,1038384.0,259996.9,259996.9,0.0,Full,0,1,0,1
1912,19.1214,4,1.000,99.750,0.9975,25.000,25.000,1003214.0,779618.1,779618.1,0.0,Full,0,1,0,1
1914,19.1414,4,1.000,99.750,0.9975,1.142,25.000,906754.3,409510.8,409510.8,0.0,Full,0,1,0,1
1916,19.1614,4,1.000,99.750,0.9975,25.000,25.000,692283.8,520000.1,520000.1,0.0,Full,0,1,0,1
1918,19.1814,4,1.000,99.750,0.9975,25.000,25.000,947094.8,779819.0,779819.0,0.0,Full,0,1,0,1
1920,19.2014,4,1.000,99.750,0.9975,25.000,25.000,1018787.0,519998.2,519998.2,0.0,Full,0,1,0,1
1922,19.2214,4,1.000,99.765,0.9977,25.000,23.466,788126.6,294173.9,294173.9,0.0,Full,0,1,0,1
1924,19.2414,4,1.000,99.750,0.9975,25.000,25.000,908097.9,520000.0,520000.0,0.0,Full,0,1,0,1
1926,19.2614,4,1.000,99.750,0.9975,2.473,25.000,843559.3,520000.0,520000.0,0.0,Full,0,1,0,1
1928,19.2814,4,1.000,99.750,0.9975,0.000,25.000,1044488.0,780000.0,780000.0,0.0,Full,0,1,0,1
1930,19.3014,4,1.000,99.832,0.9983,25.000,16.839,924811.9,127801.6,127801.6,0.0,Full,0,1,0,1
1932,19.3214,4,1.000,99.750,0.9975,25.000,25.000,719643.9,259979.0,259979.0,0.0,Full,0,1,0,1
1934,19.3414,4,1.000,99.750,0.9975,25.000,25.000,733383.4,259998.4,259998.4,0.0,Full,0,1,0,1
1936,19.3614,4,1.000,99.960,0.9996,25.000,4.021,1086468.0,167267.2,167267.2,0.0,Full,0,1,0,1
1938,19.3814,4,1.000,99.818,0.9982,19.506,18.166,744679.8,260000.0,260000.0,0.0,Full,0,1,0,1
1940,19.4014,4,1.000,99.829,0.9983,0.000,17.093,763280.1,259990.0,259990.0,0.0,Full,0,1,0,1
1942,19.4214,4,1.000,99.853,0.9985,15.807,14.715,680060.0,259993.4,259993.4,0.0,Full,0,1,0,1
1944,19.4414,4,1.000,99.750,0.9975,13.619,25.000,804872.3,519997.1,519997.1,0.0,Full,0,1,0,1
1946,19.4614,4,1.000,99.905,0.9990,25.000,9.537,884571.4,78573.1,78573.1,0.0,Full,0,1,0,1
1948,19.4814,4,1.000,99.750,0.9975,12.845,25.000,750638.8,519521.8,519521.8,0.0,Full,0,1,0,1
1950,19.5014,4,1.000,99.807,0.9981,25.000,19.295,886423.7,0.0,0.0,0.0,Full,0,0,0,1
1952,19.5214,4,1.000,99.750,0.9975,25.000,25.000,574106.2,259996.5,259996.5,0.0,Full,0,1,0,1
1954,19.5414,4,1.000,99.842,0.9984,25.000,15.815,704020.6,259998.1,259998.1,0.0,Full,0,1,0,1
1956,19.5614,4,1.000,99.906,0.9991,25.000,9.426,592124.3,0.0,0.0,0.0,Full,0,0,0,1
1958,19.5814,4,1.000,99.818,0.9982,25.000,18.236,856503.1,287098.2,287098.2,0.0,Full,0,1,0,1
1960,19.6014,4,1.000,99.889,0.9989,0.912,11.127,868942.0,259997.3,259997.3,0.0,Full,0,1,0,1
1962,19.6214,4,1.000,99.750,0.9975,14.595,25.000,847740.8,519894.7,519894.7,0.0,Full,0,1,0,1
1964,19.6414,4,1.000,100.000,1.0000,20.145,0.000,652557.8,0.0,0.0,0.0,Full,0,0,0,1
1966,19.6614,4,1.000,100.000,1.0000,18.352,0.000,533208.4,0.0,0.0,0.0,Full,0,0,0,1
1968,19.6814,4,1.000,99.750,0.9975,25.000,25.000,723725.4,259987.9,259987.9,0.0,Full,0,1,0,1
1970,19.7014,4,1.000,99.750,0.9975,19.583,25.000,899610.5,519983.3,519983.3,0.0,Full,0,1,0,1
1972,19.7214,4,1.000,99.822,0.9982,25.000,17.840,845154.4,260000.0,260000.0,0.0,Full,0,1,0,1
1974,19.7414,4,1.000,99.841,0.9984,25.000,15.867,819238.9,260000.0,260000.0,0.0,Full,0,1,0,1
1976,19.7614,4,1.000,100.000,1.0000,0.000,0.000,561762.5,0.0,0.0,0.0,Full,0,0,0,1
1978,19.7814,4,1.000,99.750,0.9975,18.013,25.000,644678.1,260000.0,260000.0,0.0,Full,0,1,0,1
1980,19.8014,4,1.000,99.824,0.9982,25.000,17.556,766445.5,260000.0,260000.0,0.0,Full,0,1,0,1
1982,19.8214,4,1.000,99.750,0.9975,25.000,25.000,657104.4,259991.4,259991.4,0.0,Full,0,1,0,1
1984,19.8414,4,1.000,99.750,0.9975,0.000,25.000,796728.2,520000.0,520000.0,0.0,Full,0,1,0,1
1986,19.8614,4,1.000,99.866,0.9987,25.000,13.418,726284.1,0.0,0.0,0.0,Full,0,0,0,1
1988,19.8814,4,1.000,99.830,0.9983,0.000,17.013,827926.5,275916.9,275916.9,0.0,Full,0,1,0,1
1990,19.9014,4,1.000,100.000,1.0000,0.000,0.000,554785.3,0.0,0.0,0.0,Full,0,0,0,1
1992,19.9214,4,1.000,99.750,0.9975,25.000,25.000,850439.8,260000.0,260000.0,0.0,Full,0,1,0,1
1994,19.9414,4,1.000,99.826,0.9983,25.000,17.426,752526.4,260000.0,260000.0,0.0,Full,0,1,0,1
1996,19.9614,4,1.000,100.000,1.0000,0.000,0.000,566727.7,0.0,0.0,0.0,Full,0,0,0,1
1998,19.9814,4,1.000,99.750,0.9975,18.765,25.000,605585.6,0.0,0.0,0.0,Full,0,0,0,1
2000,20.0014,4,1.000,99.750,0.9975,25.000,25.000,816552.1,260000.0,260000.0,0.0,Full,0,1,0,1
2002,20.0214,4,1.000,100.000,1.0000,17.539,0.000,850545.9,0.0,0.0,0.0,Full,0,0,0,1
2004,20.0414,4,1.000,99.810,0.9981,0.000,18.968,684450.3,260000.0,260000.0,0.0,Full,0,1,0,1
2006,20.0614,4,1.000,99.750,0.9975,25.000,25.000,890645.1,520000.0,520000.0,0.0,Full,0,1,0,1
2008,20.0814,4,1.000,99.750,0.9975,25.000,25.000,850180.5,519997.0,519997.0,0.0,Full,0,1,0,1
2010,20.1014,4,1.000,100.000,1.0000,20.353,0.000,547782.7,0.0,0.0,0.0,Full,0,0,0,1
2012,20.1214,4,1.000,100.000,1.0000,0.000,0.000,653071.1,0.0,0.0,0.0,Full,0,0,0,1
2014,20.1414,4,1.000,99.750,0.9975,21.255,25.000,849488.0,520000.0,520000.0,0.0,Full,0,1,0,1
2016,20.1614,4,1.000,100.000,1.0000,0.000,0.000,648077.8,0.0,0.0,0.0,Full,0,0,0,1
2018,20.1814,4,1.000,99.750,0.9975,25.000,25.000,764146.8,0.0,0.0,0.0,Full,0,0,0,1
2020,20.2014,4,1.000,99.855,0.9986,25.000,14.451,825059.9,257935.0,257935.0,0.0,Full,0,1,0,1
2022,20.2214,4,1.000,99.814,0.9981,11.490,18.576,683646.9,260000.0,260000.0,0.0,Full,0,1,0,1
2024,20.2414,4,1.000,99.750,0.9975,16.869,25.000,1004203.0,260000.0,260000.0,0.0,Full,0,1,0,1
2026,20.2614,4,1.000,99.750,0.9975,25.000,25.000,727953.8,520000.0,520000.0,0.0,Full,0,1,0,1
2028,20.2814,4,1.000,99.750,0.9975,25.000,25.000,720255.6,259995.1,259995.1,0.0,Full,0,1,0,1
2030,20.3014,4,1.000,99.750,0.9975,25.000,25.000,945873.1,576620.8,576620.8,0.0,Full,0,1,0,1
2032,20.3214,4,1.000,100.000,1.0000,0.000,0.000,350062.3,0.0,0.0,0.0,Full,0,0,0,1
2034,20.3414,4,1.000,99.750,0.9975,25.000,25.000,786521.1,259932.5,259932.5,0.0,Full,0,1,0,1
2036,20.3614,4,1.000,99.750,0.9975,25.000,25.000,678875.7,519455.3,519455.3,0.0,Full,0,1,0,1
2038,20.3814,4,1.000,99.750,0.9975,18.140,25.000,841799.6,520000.0,520000.0,0.0,Full,0,1,0,1
2040,20.4014,4,1.000,99.750,0.9975,25.000,25.000,728210.9,0.0,0.0,0.0,Full,0,0,0,1
2042,20.4214,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,588013.9,588013.9,0.0,Full,0,1,0,1
2044,20.4414,4,1.000,99.986,0.9999,16.303,1.414,723413.4,58836.3,58836.3,0.0,Full,0,1,0,1
2046,20.4614,4,1.000,99.983,0.9998,18.098,1.716,519138.5,71377.4,71377.4,0.0,Full,0,1,0,1
2048,20.4814,4,1.000,99.918,0.9992,17.197,8.241,692677.8,264435.8,264435.8,0.0,Full,0,1,0,1
2050,20.5014,4,1.000,99.760,0.9976,25.000,24.037,659748.2,0.0,0.0,0.0,Full,0,0,0,1
2052,20.5214,4,1.000,99.845,0.9985,25.000,15.479,967414.3,94743.2,94743.2,0.0,Full,0,1,0,1
2054,20.5414,4,1.000,99.750,0.9975,17.086,25.000,1176000.0,830121.9,830121.9,0.0,Full,0,1,0,1
2056,20.5614,4,1.000,99.899,0.9990,22.638,10.089,772652.5,75841.7,75841.7,0.0,Full,0,1,0,1
2058,20.5814,4,1.000,99.750,0.9975,19.522,25.000,1042115.0,780000.0,780000.0,0.0,Full,0,1,0,1
2060,20.6014,4,1.000,99.750,0.9975,25.000,25.000,806554.8,260000.0,260000.0,0.0,Full,0,1,0,1
2062,20.6214,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,780000.0,780000.0,0.0,Full,0,1,0,1
2064,20.6414,4,1.000,99.750,0.9975,15.936,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
2066,20.6614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,785295.9,785295.9,0.0,Full,0,1,0,1
2068,20.6814,4,1.000,99.750,0.9975,25.000,25.000,1010139.0,520000.0,520000.0,0.0,Full,0,1,0,1
2070,20.7014,4,1.000,99.750,0.9975,10.261,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
2072,20.7214,4,1.000,99.750,0.9975,25.000,25.000,1119321.0,779969.8,779969.8,0.0,Full,0,1,0,1
2074,20.7414,4,1.000,99.750,0.9975,25.000,25.000,897512.3,519936.3,519936.3,0.0,Full,0,1,0,1
2076,20.7614,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,221607.8,221607.8,0.0,Full,0,1,0,1
2078,20.7814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,871604.1,871604.1,0.0,Full,0,1,0,1
2080,20.8014,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,296491.5,296491.5,0.0,Full,0,1,0,1
2082,20.8214,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,518828.3,518828.3,0.0,Full,0,1,0,1
2084,20.8414,4,1.000,99.750,0.9975,25.000,25.000,979257.1,258322.7,258322.7,0.0,Full,0,1,0,1
2086,20.8614,4,1.000,99.750,0.9975,25.000,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
2088,20.8814,4,1.000,99.770,0.9977,25.000,22.966,1008000.0,87266.8,87266.8,0.0,Full,0,1,0,1
2090,20.9014,4,1.000,99.750,0.9975,25.000,25.000,924000.1,260000.0,260000.0,0.0,Full,0,1,0,1
2092,20.9214,4,1.000,99.750,0.9975,25.000,25.000,921773.3,260000.0,260000.0,0.0,Full,0,1,0,1
2094,20.9414,4,1.000,99.750,0.9975,25.000,25.000,712988.8,0.0,0.0,0.0,Full,0,0,0,1
2096,20.9614,4,1.000,99.869,0.9987,25.000,13.093,581035.3,0.0,0.0,0.0,Full,0,0,0,1
2098,20.9814,4,1.000,99.750,0.9975,25.000,25.000,781155.1,0.0,0.0,0.0,Full,0,0,0,1
2100,21.0014,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,778955.3,778955.3,0.0,Full,0,1,0,1
2102,21.0214,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,778932.5,778932.5,0.0,Full,0,1,0,1
2104,21.0414,4,1.000,99.750,0.9975,25.000,25.000,1028328.0,778564.3,778564.3,0.0,Full,0,1,0,1
2106,21.0614,4,1.000,99.750,0.9975,25.000,25.000,897681.1,519052.0,519052.0,0.0,Full,0,1,0,1
2108,21.0814,4,1.000,99.750,0.9975,25.000,25.000,857681.6,462601.2,462601.2,0.0,Full,0,1,0,1
2110,21.1014,4,1.000,99.750,0.9975,25.000,25.000,579414.6,0.0,0.0,0.0,Full,0,0,0,1
2112,21.1214,4,1.000,99.946,0.9995,6.566,5.448,532331.4,0.0,0.0,0.0,Full,0,0,0,1
2114,21.1414,4,1.000,99.750,0.9975,25.000,25.000,608789.8,254204.7,254204.7,0.0,Full,0,1,0,1
2116,21.1614,4,1.000,99.961,0.9996,25.000,3.908,568834.5,159414.0,159414.0,0.0,Full,0,1,0,1
2118,21.1814,4,1.000,99.750,0.9975,23.907,25.000,774840.6,0.0,0.0,0.0,Full,0,0,0,1
2120,21.2014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
2122,21.2214,4,1.000,99.750,0.9975,25.000,25.000,761486.2,0.0,0.0,0.0,Full,0,0,0,1
2124,21.2414,4,1.000,99.750,0.9975,25.000,25.000,755068.5,258573.4,258573.4,0.0,Full,0,1,0,1
2126,21.2614,4,1.000,99.750,0.9975,25.000,25.000,545882.6,229807.0,229807.0,0.0,Full,0,1,0,1
2128,21.2814,4,1.000,99.750,0.9975,25.000,25.000,972252.7,768325.7,768325.7,0.0,Full,0,1,0,1
2130,21.3014,4,1.000,99.983,0.9998,25.000,1.682,589741.3,0.0,0.0,0.0,Full,0,0,0,1
2132,21.3214,4,1.000,99.827,0.9983,12.007,17.299,561982.4,259940.0,259940.0,0.0,Full,0,1,0,1
2134,21.3414,4,1.000,99.765,0.9976,18.970,23.516,638160.6,0.0,0.0,0.0,Full,0,0,0,1
2136,21.3614,4,1.000,99.750,0.9975,16.599,25.000,998732.3,368831.1,368831.1,0.0,Full,0,1,0,1
2138,21.3814,4,1.000,99.750,0.9975,25.000,25.000,660337.3,259312.8,259312.8,0.0,Full,0,1,0,1
2140,21.4014,4,1.000,99.750,0.9975,25.000,25.000,655362.0,518499.6,518499.6,0.0,Full,0,1,0,1
2142,21.4214,4,1.000,99.892,0.9989,15.407,10.810,611282.8,373806.5,373806.5,0.0,Full,0,1,0,1
2144,21.4414,4,1.000,100.000,1.0000,6.475,0.000,214003.3,0.0,0.0,0.0,Full,0,0,0,1
2146,21.4614,4,1.000,99.875,0.9987,1.669,12.545,570376.4,258918.2,258918.2,0.0,Full,0,1,0,1
2148,21.4814,4,1.000,99.750,0.9975,25.000,25.000,458666.8,0.0,0.0,0.0,Full,0,0,0,1
2150,21.5014,4,1.000,99.844,0.9984,22.642,15.559,405640.7,0.0,0.0,0.0,Full,0,0,0,1
2152,21.5214,4,1.000,99.814,0.9981,14.993,18.627,729338.5,89130.7,89130.7,0.0,Full,0,1,0,1
2154,21.5414,4,1.000,99.750,0.9975,25.000,25.000,808617.3,365072.6,365072.6,0.0,Full,0,1,0,1
2156,21.5614,4,1.000,99.750,0.9975,19.410,25.000,829824.7,519710.9,519710.9,0.0,Full,0,1,0,1
2158,21.5814,4,1.000,99.750,0.9975,25.000,25.000,498390.2,0.0,0.0,0.0,Full,0,0,0,1
2160,21.6014,4,1.000,99.750,0.9975,15.637,25.000,1051404.0,575536.3,575536.3,0.0,Full,0,1,0,1
2162,21.6214,4,1.000,99.750,0.9975,17.903,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
2164,21.6414,4,1.000,99.750,0.9975,15.826,25.000,615463.7,260000.0,260000.0,0.0,Full,0,1,0,1
2166,21.6614,4,1.000,99.750,0.9975,25.000,25.000,687421.1,0.0,0.0,0.0,Full,0,0,0,1
2168,21.6814,4,1.000,99.750,0.9975,25.000,25.000,569094.4,259837.9,259837.9,0.0,Full,0,1,0,1
2170,21.7014,4,1.000,99.750,0.9975,25.000,25.000,554516.6,259898.2,259898.2,0.0,Full,0,1,0,1
2172,21.7214,4,1.000,100.000,1.0000,25.000,0.000,526833.3,0.0,0.0,0.0,Full,0,0,0,1
2174,21.7414,4,1.000,99.812,0.9981,17.293,18.836,707099.0,259843.8,259843.8,0.0,Full,0,1,0,1
2176,21.7614,4,1.000,99.750,0.9975,0.000,25.000,773474.5,520000.0,520000.0,0.0,Full,0,1,0,1
2178,21.7814,4,1.000,99.750,0.9975,0.000,25.000,735340.4,260000.0,260000.0,0.0,Full,0,1,0,1
2180,21.8014,4,1.000,99.750,0.9975,25.000,25.000,924000.0,260000.0,260000.0,0.0,Full,0,1,0,1
2182,21.8214,4,1.000,99.837,0.9984,25.000,16.278,848174.9,0.0,0.0,0.0,Full,0,0,0,1
2184,21.8414,4,1.000,99.750,0.9975,17.876,25.000,986683.5,520000.0,520000.0,0.0,Full,0,1,0,1
2186,21.8614,4,1.000,99.750,0.9975,11.097,25.000,890758.0,504577.4,504577.4,0.0,Full,0,1,0,1
