sample,time_s,aeroMode,airDensity,windX,windY,windZ,turbX,turbY,turbZ,dragMult,liftMult,downforceMult,geMult,relAirX,relAirY,relAirZ,relAirLocalX,relAirLocalY,relAirLocalZ,airSpeed_ms,dynPressure_pa,bodyDragN,bodyLiftN,surfDragN,surfLiftN,geForceN,totalForceN,totalTorqueNm,copX,copY,copZ,aoa_deg,sideSlip_deg,aeroAccelG,forceClamped,torqueClamped,rejectedValues
9756,97.5614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.35,-12.10,-318.99,-16.20,-60.78,319.31,325.45,64873.4,138065.3,0.0,0.0,0.0,0.0,138065.3,75742.6,14578.390,378.848,11652.650,10.78,-2.90,1.279,0,0,0
9758,97.5814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.41,-12.29,-318.74,0.63,-52.67,320.93,325.22,64783.3,139159.1,0.0,0.0,0.0,0.0,139159.1,80000.6,14579.740,378.558,11646.280,9.32,0.11,1.290,0,0,0
9760,97.6014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.38,-12.46,-318.49,17.57,-43.97,321.51,324.98,64685.9,139476.7,0.0,0.0,0.0,0.0,139476.7,83462.0,14581.080,378.271,11639.910,7.79,3.13,1.293,0,0,0
9762,97.6214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.35,-12.62,-318.24,34.71,-34.82,320.99,324.73,64588.5,139034.4,0.0,0.0,0.0,0.0,139034.4,86075.9,14582.440,377.986,11633.550,6.19,6.17,1.288,0,0,0
9764,97.6414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.31,-12.79,-317.99,51.94,-25.31,319.30,324.49,64491.7,138037.1,0.0,0.0,0.0,0.0,138037.1,88356.0,14583.790,377.705,11627.180,4.53,9.24,1.279,0,0,0
9766,97.6614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.28,-12.96,-317.75,69.15,-15.58,316.40,324.25,64395.6,136922.9,0.0,0.0,0.0,0.0,136922.9,91190.5,14585.140,377.426,11620.810,2.82,12.33,1.269,0,0,0
9768,97.6814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.24,-13.14,-317.50,86.11,-5.72,312.30,324.01,64300.1,136354.5,0.0,0.0,0.0,0.0,136354.5,95695.5,14586.490,377.149,11614.450,1.05,15.41,1.264,0,0,0
9770,97.7014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.19,-13.33,-317.26,102.83,4.11,306.98,323.77,64204.9,137143.0,0.0,0.0,0.0,0.0,137143.0,103143.1,14587.830,376.874,11608.080,-0.77,18.52,1.271,0,0,0
9772,97.7214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.12,-13.52,-317.02,119.20,13.81,300.45,323.52,64109.3,140155.0,0.0,0.0,0.0,0.0,140155.0,115091.1,14589.180,376.600,11601.720,-2.63,21.64,1.299,0,0,0
9774,97.7414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,63.03,-13.72,-316.78,135.11,23.22,292.77,323.28,64012.1,146098.6,0.0,0.0,0.0,0.0,146098.6,131443.8,14590.520,376.326,11595.350,-4.53,24.77,1.354,0,0,0
9776,97.7614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,62.92,-13.94,-316.53,150.08,32.21,284.23,323.03,63912.3,155057.1,0.0,0.0,0.0,0.0,155057.1,151171.8,14591.850,376.051,11588.990,-6.47,27.83,1.437,0,0,0
9778,97.7814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,62.78,-14.16,-316.28,164.13,40.63,274.93,322.76,63808.5,166820.0,0.0,0.0,0.0,0.0,166820.0,172946.5,14593.180,375.774,11582.630,-8.41,30.84,1.546,0,0,0
9780,97.8014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,62.62,-14.40,-316.02,177.30,48.31,265.01,322.49,63699.3,180955.7,0.0,0.0,0.0,0.0,180955.7,196385.0,14594.500,375.495,11576.280,-10.33,33.78,1.677,0,0,0
9782,97.8214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,62.44,-14.65,-315.75,189.70,55.11,254.53,322.20,63583.4,197026.3,0.0,0.0,0.0,0.0,197026.3,220777.3,14595.800,375.212,11569.930,-12.22,36.70,1.826,0,0,0
