# capacities: continuous 640000 N, highLoad 1280000 N, emergency 4480000 N. band: 0 Continuous 1 Performance 2 Extreme 3 Emergency 4 Saturated
sample,time_s,band,appliedCmdAvg,rawDemandAvg,requiredLoadN,dynamicLoadN,contReserveN,highReserveN,emergReserveN,curvReqMs2,curvAppliedMs2,curvClamped,availAccelMs2,accelReserveMs2,normalRate_degs,adhesionAccelMs2,adhesionForceN,adhesionLimited,airStability01,aeroN,grounded
5222,52.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5224,52.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5226,52.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5228,52.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5230,52.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5232,52.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5234,52.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5236,52.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5238,52.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5240,52.401,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5242,52.421,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5244,52.441,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5246,52.461,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5248,52.481,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5250,52.501,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5252,52.521,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5254,52.541,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
5256,52.561,0,0.000,0.000,3,3,639997,1279997,4479997,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3,1
5258,52.581,0,0.000,0.000,6,6,639994,1279994,4479994,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6,1
5260,52.601,0,0.000,0.000,10,10,639990,1279990,4479990,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,10,1
5262,52.621,0,0.000,0.000,17,17,639983,1279983,4479983,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,17,1
5264,52.641,0,0.000,0.000,27,27,639973,1279973,4479973,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,27,1
5266,52.661,0,0.000,0.000,41,41,639959,1279959,4479959,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,41,1
5268,52.681,0,0.000,0.000,60,60,639940,1279940,4479940,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,60,1
5270,52.701,0,0.000,0.000,83,83,639917,1279917,4479917,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,83,1
5272,52.721,0,0.000,0.000,110,110,639890,1279890,4479890,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,110,1
5274,52.741,0,0.000,0.000,140,140,639860,1279860,4479860,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,140,1
5276,52.761,0,0.000,0.000,174,174,639826,1279826,4479826,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,174,1
5278,52.781,0,0.000,0.000,212,212,639788,1279788,4479788,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,212,1
5280,52.801,0,0.000,0.000,253,253,639747,1279747,4479747,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,253,1
5282,52.821,0,0.000,0.000,299,299,639701,1279701,4479702,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,299,1
5284,52.841,0,0.000,0.000,347,347,639653,1279653,4479653,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,347,1
5286,52.861,0,0.000,0.000,400,400,639600,1279600,4479600,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,400,1
5288,52.881,0,0.000,0.000,456,456,639544,1279544,4479544,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,456,1
5290,52.901,0,0.000,0.000,516,516,639484,1279484,4479484,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,516,1
5292,52.921,0,0.000,0.000,580,580,639420,1279420,4479420,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,580,1
5294,52.941,0,0.000,0.000,646,646,639354,1279354,4479354,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,646,1
5296,52.961,0,0.000,0.000,717,717,639284,1279284,4479284,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,717,1
5298,52.981,0,0.000,0.000,791,791,639209,1279209,4479209,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,791,1
5300,53.001,0,0.000,0.000,870,870,639130,1279130,4479130,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,870,1
5302,53.021,0,0.000,0.000,952,952,639048,1279048,4479048,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,952,1
5304,53.041,0,0.000,0.000,1037,1037,638963,1278963,4478963,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1037,1
5306,53.061,0,0.000,0.000,1127,1127,638873,1278873,4478874,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1127,1
5308,53.081,0,0.000,0.000,1220,1220,638780,1278780,4478781,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1220,1
5310,53.101,0,0.000,0.000,1316,1316,638684,1278684,4478684,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1316,1
5312,53.121,0,0.000,0.000,1415,1415,638585,1278585,4478585,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1415,1
5314,53.141,0,0.000,0.000,1519,1519,638481,1278481,4478481,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1519,1
5316,53.161,0,0.000,0.000,1627,1627,638373,1278373,4478373,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1627,1
5318,53.181,0,0.000,0.000,1738,1738,638262,1278263,4478263,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1738,1
5320,53.201,0,0.000,0.000,1851,1851,638149,1278150,4478150,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1851,1
5322,53.221,0,0.000,0.000,1969,1969,638031,1278031,4478031,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,1969,1
5324,53.241,0,0.000,0.000,2091,2091,637909,1277909,4477909,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2091,1
5326,53.261,0,0.000,0.000,2217,2217,637783,1277783,4477783,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2217,1
5328,53.281,0,0.000,0.000,2346,2346,637654,1277654,4477654,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2346,1
5330,53.301,0,0.000,0.000,2478,2478,637522,1277522,4477522,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2478,1
5332,53.321,0,0.000,0.000,2615,2615,637385,1277385,4477385,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2615,1
5334,53.341,0,0.000,0.000,2754,2754,637246,1277246,4477246,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2754,1
5336,53.361,0,0.000,0.000,2897,2897,637103,1277103,4477103,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,2897,1
5338,53.381,0,0.000,0.000,3043,3043,636957,1276957,4476957,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3043,1
5340,53.401,0,0.000,0.000,3192,3192,636808,1276808,4476808,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3192,1
5342,53.421,0,0.000,0.000,3346,3346,636654,1276654,4476654,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3346,1
5344,53.441,0,0.000,0.000,3503,3503,636497,1276498,4476498,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3503,1
5346,53.461,0,0.000,0.000,3665,3665,636335,1276335,4476335,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3665,1
5348,53.481,0,0.000,0.000,3827,3827,636173,1276173,4476173,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3827,1
5350,53.501,0,0.000,0.000,3989,3989,636011,1276011,4476011,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,3989,1
5352,53.521,0,0.000,0.000,4161,4161,635840,1275840,4475840,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,4161,1
5354,53.541,0,0.000,0.000,4334,4334,635666,1275666,4475666,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,4334,1
5356,53.561,0,0.000,0.000,4512,4512,635488,1275488,4475488,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,4512,1
5358,53.581,0,0.000,0.000,4693,4693,635307,1275307,4475308,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,4693,1
5360,53.601,0,0.000,0.000,4877,4877,635124,1275124,4475124,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,4877,1
5362,53.621,0,0.000,0.000,5067,5067,634933,1274933,4474934,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,5067,1
5364,53.641,0,0.000,0.000,5258,5258,634742,1274742,4474742,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,5258,1
5366,53.661,0,0.000,0.000,5454,5454,634546,1274546,4474546,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,5454,1
5368,53.681,0,0.000,0.000,5652,5652,634348,1274348,4474348,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,5652,1
5370,53.701,0,0.000,0.000,5855,5855,634145,1274145,4474145,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,5855,1
5372,53.721,0,0.000,0.000,6061,6061,633939,1273939,4473939,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6061,1
5374,53.741,0,0.000,0.000,6271,6271,633729,1273729,4473729,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6271,1
5376,53.761,0,0.000,0.000,6483,6483,633517,1273517,4473517,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6483,1
5378,53.781,0,0.000,0.000,6698,6698,633302,1273302,4473302,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6698,1
5380,53.801,0,0.000,0.000,6915,6915,633085,1273085,4473085,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,6915,1
5382,53.821,0,0.000,0.000,7138,7138,632862,1272862,4472863,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,7138,1
5384,53.841,0,0.000,0.000,7353,7353,632647,1272647,4472647,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,7353,1
5386,53.861,0,0.000,0.000,7583,7583,632417,1272417,4472417,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,7583,1
5388,53.881,0,0.000,0.000,7816,7816,632184,1272184,4472184,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,7816,1
5390,53.901,0,0.000,0.000,8051,8051,631950,1271950,4471950,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,8051,1
5392,53.921,0,0.000,0.000,8289,8289,631711,1271711,4471711,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,8289,1
5394,53.941,0,0.000,0.000,8533,8533,631467,1271467,4471467,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,8533,1
5396,53.961,0,0.000,0.000,8778,8778,631222,1271222,4471222,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,8778,1
5398,53.981,0,0.000,0.000,9027,9027,630973,1270973,4470974,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,9027,1
5400,54.001,0,0.000,0.000,9280,9280,630720,1270720,4470720,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,9280,1
5402,54.021,0,0.000,0.000,9533,9533,630467,1270467,4470467,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,9533,1
5404,54.041,0,0.000,0.000,9792,9792,630208,1270208,4470208,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,9792,1
5406,54.061,0,0.000,0.000,10050,10050,629950,1269950,4469951,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,10050,1
5408,54.081,0,0.000,0.000,10315,10315,629685,1269685,4469686,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,10315,1
5410,54.101,0,0.000,0.000,10586,10586,629414,1269415,4469415,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,10586,1
5412,54.121,0,0.000,0.000,10857,10857,629143,1269143,4469143,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,10857,1
5414,54.141,0,0.000,0.000,11133,11133,628867,1268867,4468867,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,11133,1
5416,54.161,0,0.000,0.000,11411,11411,628589,1268589,4468589,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,11411,1
5418,54.181,0,0.000,0.000,11692,11692,628308,1268308,4468308,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,11692,1
5420,54.201,0,0.000,0.000,11976,11976,628024,1268024,4468024,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,11976,1
5422,54.221,0,0.000,0.000,12261,12261,627739,1267739,4467739,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,12261,1
5424,54.241,0,0.000,0.000,12552,12552,627448,1267448,4467448,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,12552,1
5426,54.261,0,0.000,0.000,12843,12843,627157,1267157,4467157,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,12843,1
5428,54.281,0,0.000,0.000,13138,13138,626862,1266862,4466863,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,13138,1
5430,54.301,0,0.000,0.000,13433,13433,626567,1266567,4466567,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,13433,1
5432,54.321,0,0.000,0.000,13736,13736,626264,1266264,4466264,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,13736,1
5434,54.341,0,0.000,0.000,14041,14041,625959,1265959,4465959,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,14041,1
5436,54.361,0,0.000,0.000,14352,14352,625648,1265648,4465648,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,14352,1
5438,54.381,0,0.000,0.000,14661,14661,625339,1265339,4465339,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,14661,1
5440,54.401,0,0.000,0.000,14980,14980,625020,1265020,4465020,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,14980,1
5442,54.421,0,0.000,0.000,15296,15296,624704,1264704,4464704,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,15296,1
5444,54.441,0,0.000,0.000,15617,15617,624383,1264383,4464383,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,15617,1
5446,54.461,0,0.000,0.000,15937,15937,624063,1264063,4464063,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,15937,1
5448,54.481,0,0.000,0.000,16265,16265,623735,1263735,4463735,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,16265,1
5450,54.501,0,0.000,0.000,16594,16594,623406,1263406,4463406,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,16594,1
5452,54.521,0,0.000,0.000,16930,16930,623070,1263070,4463071,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,16930,1
5454,54.541,0,0.000,0.000,17263,17263,622737,1262737,4462737,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,17263,1
5456,54.561,0,0.000,0.000,17598,17598,622402,1262402,4462402,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,17598,1
5458,54.581,0,0.000,0.000,17943,17943,622058,1262058,4462058,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,17943,1
5460,54.601,0,0.000,0.000,18288,18288,621712,1261712,4461712,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,18288,1
5462,54.621,0,0.000,0.000,18634,18634,621366,1261366,4461367,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,18634,1
5464,54.641,0,0.000,0.000,18973,18973,621027,1261027,4461027,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,18973,1
5466,54.661,0,0.000,0.000,19323,19323,620677,1260677,4460677,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,19323,1
5468,54.681,0,0.000,0.000,19683,19683,620317,1260317,4460317,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,19683,1
5470,54.701,0,0.000,0.000,20032,20032,619968,1259968,4459968,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,20032,1
5472,54.721,0,0.000,0.000,20381,20381,619619,1259619,4459620,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,20381,1
5474,54.741,0,0.000,0.000,20743,20743,619257,1259257,4459257,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,20743,1
5476,54.761,0,0.000,0.000,21109,21109,618891,1258891,4458891,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21109,1
5478,54.781,0,0.000,0.000,21477,21477,618523,1258523,4458524,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21477,1
5480,54.801,0,0.000,0.000,21854,21854,618146,1258146,4458147,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21854,1
5482,54.821,0,0.000,0.000,22228,22228,617772,1257772,4457772,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,22228,1
5484,54.841,0,0.000,0.000,22609,22609,617391,1257391,4457391,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,22609,1
5486,54.861,0,0.000,0.000,22978,22978,617023,1257023,4457023,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,22978,1
5488,54.881,0,0.000,0.000,23343,23343,616657,1256657,4456657,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,23343,1
5490,54.901,0,0.000,0.000,23727,23727,616273,1256273,4456273,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,23727,1
5492,54.921,0,0.000,0.000,24067,24067,615933,1255933,4455933,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24067,1
5494,54.941,0,0.000,0.000,24476,24476,615524,1255524,4455524,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24476,1
5496,54.961,0,0.000,0.000,24874,24874,615127,1255127,4455127,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24874,1
5498,54.981,0,0.000,0.000,25269,25269,614731,1254731,4454732,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,25269,1
5500,55.001,0,0.000,0.000,25674,25674,614326,1254326,4454327,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,25674,1
5502,55.021,0,0.000,0.000,26079,26079,613921,1253921,4453921,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26079,1
5504,55.041,0,0.000,0.000,26481,26481,613519,1253519,4453520,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26481,1
5506,55.061,0,0.000,0.000,26894,26894,613106,1253106,4453106,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26894,1
5508,55.081,0,0.000,0.000,27308,27308,612692,1252692,4452692,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,27308,1
5510,55.101,0,0.000,0.000,27720,27720,612280,1252280,4452280,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,27720,1
5512,55.121,0,0.000,0.000,28122,28122,611878,1251878,4451878,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28122,1
5514,55.141,0,0.000,0.000,28523,28523,611477,1251477,4451478,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28523,1
5516,55.161,0,0.000,0.000,28945,28945,611055,1251055,4451055,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28945,1
5518,55.181,0,0.000,0.000,29372,29372,610628,1250628,4450628,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,29372,1
5520,55.201,0,0.000,0.000,29805,29805,610195,1250195,4450195,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,29805,1
5522,55.221,0,0.000,0.000,30233,30233,609767,1249767,4449767,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,30233,1
5524,55.241,0,0.000,0.000,30662,30662,609338,1249338,4449339,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,30662,1
5526,55.261,0,0.000,0.000,31100,31100,608900,1248900,4448900,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,31100,1
5528,55.281,0,0.000,0.000,31539,31539,608461,1248461,4448461,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,31539,1
5530,55.301,0,0.000,0.000,31976,31976,608024,1248024,4448024,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,31976,1
5532,55.321,0,0.000,0.000,32418,32418,607582,1247582,4447582,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,32418,1
5534,55.341,0,0.000,0.000,32863,32863,607137,1247137,4447137,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,32863,1
5536,55.361,0,0.000,0.000,33309,33309,606691,1246691,4446691,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,33309,1
5538,55.381,0,0.000,0.000,33756,33756,606244,1246244,4446244,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,33756,1
5540,55.401,0,0.000,0.000,34213,34213,605787,1245787,4445788,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,34213,1
5542,55.421,0,0.000,0.000,34659,34659,605341,1245341,4445341,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,34659,1
5544,55.441,0,0.000,0.000,35120,35120,604880,1244880,4444880,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,35120,1
5546,55.461,0,0.000,0.000,35568,35568,604432,1244432,4444432,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,35568,1
5548,55.481,0,0.000,0.000,36024,36024,603976,1243976,4443977,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,36024,1
5550,55.501,0,0.000,0.000,36487,36487,603513,1243513,4443513,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,36487,1
5552,55.521,0,0.000,0.000,36957,36957,603043,1243043,4443043,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,36957,1
5554,55.541,0,0.000,0.000,37431,37431,602569,1242569,4442569,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,37431,1
5556,55.561,0,0.000,0.000,37896,37896,602104,1242104,4442105,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,37896,1
5558,55.581,0,0.000,0.000,38368,38368,601632,1241632,4441632,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,38368,1
5560,55.601,0,0.000,0.000,38838,38838,601162,1241162,4441162,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,38838,1
5562,55.621,0,0.000,0.000,39302,39302,600698,1240698,4440698,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,39302,1
5564,55.641,0,0.000,0.000,39786,39786,600214,1240214,4440214,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,39786,1
5566,55.661,0,0.000,0.000,40266,40266,599734,1239734,4439734,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,40266,1
5568,55.681,0,0.000,0.000,40738,40738,599262,1239262,4439262,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,40738,1
5570,55.701,0,0.000,0.000,41221,41221,598779,1238779,4438779,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,41221,1
5572,55.721,0,0.000,0.000,41717,41717,598283,1238283,4438283,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,41717,1
5574,55.741,0,0.000,0.000,42203,42203,597797,1237797,4437797,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,42203,1
5576,55.761,0,0.000,0.000,42703,42703,597297,1237297,4437297,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,42703,1
5578,55.781,0,0.000,0.000,43208,43208,596792,1236792,4436792,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,43208,1
5580,55.801,0,0.000,0.000,43701,43701,596299,1236299,4436300,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,43701,1
5582,55.821,0,0.000,0.000,44200,44200,595800,1235800,4435801,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,44200,1
5584,55.841,0,0.000,0.000,44710,44710,595290,1235290,4435291,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,44710,1
5586,55.861,0,0.000,0.000,45217,45217,594783,1234783,4434783,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,45217,1
5588,55.881,0,0.000,0.000,45720,45720,594280,1234280,4434280,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,45720,1
5590,55.901,0,0.000,0.000,46229,46229,593771,1233771,4433771,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,46229,1
5592,55.921,0,0.000,0.000,46745,46745,593255,1233255,4433256,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,46745,1
5594,55.941,0,0.000,0.000,47254,47254,592746,1232746,4432746,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,47254,1
5596,55.961,0,0.000,0.000,47769,47769,592231,1232231,4432231,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,47769,1
5598,55.981,0,0.000,0.000,48288,48288,591712,1231712,4431712,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,48288,1
5600,56.001,0,0.000,0.000,48804,48804,591196,1231196,4431196,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,48804,1
