sample,time_s,steerRaw,steerDemand,steerSens,cornerCap,fl,fr,bl,br,yawDampCoeff,gripApplied,gripReqLat,gripAppLat,gripReqLong,gripAppLong,gripClamp01,gripBreak01,slip_deg,stabArmed,avgHoverCmd,avgRoofCmd,pHoverReq,pHoverGr,pDriveReq,pDriveGr,pVecReq,pVecGr,pStabReq,pStabGr,pOcReq,pOcGr,mainThrottle,brakeThrottle
6192,61.921,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,1,119.48,119.48,0.00,0.00,1.000,0.000,5.30,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6200,62.001,-0.240,-0.672,0.240,0.900,0.000,0.900,0.161,0.900,3.200,1,117.56,117.56,0.00,0.00,1.000,0.000,5.18,1,0.000,0.000,0.0,0.0,480.0,480.0,490.3,490.3,0.0,0.0,0.0,0.0,1.000,0.000
6208,62.081,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,95.82,95.82,0.00,0.00,1.000,0.000,4.21,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6216,62.161,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,77.56,77.56,0.00,0.00,1.000,0.000,3.39,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6224,62.241,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,58.96,58.96,0.00,0.00,1.000,0.000,2.57,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6232,62.321,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,61.30,61.30,0.00,0.00,1.000,0.000,2.65,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6240,62.401,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,1,58.91,58.91,0.00,0.00,1.000,0.000,2.54,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6248,62.481,0.080,0.224,0.240,0.900,0.054,0.900,0.000,0.900,3.200,1,53.90,53.90,0.00,0.00,1.000,0.000,2.33,1,0.000,0.000,0.0,0.0,480.0,480.0,463.4,463.4,0.0,0.0,0.0,0.0,1.000,0.000
6256,62.561,0.160,0.448,0.240,0.900,0.108,0.900,0.000,0.900,3.200,1,45.65,45.65,0.00,0.00,1.000,0.000,1.97,1,0.000,0.000,0.0,0.0,480.0,480.0,476.9,476.9,0.0,0.0,0.0,0.0,1.000,0.000
6264,62.641,0.120,0.336,0.240,0.858,0.077,0.858,0.000,0.858,3.200,1,78.60,78.60,0.00,0.00,1.000,0.000,3.44,1,0.000,0.000,0.0,0.0,480.0,480.0,448.2,448.2,0.0,0.0,0.0,0.0,1.000,0.000
6272,62.721,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,1,122.16,120.00,0.00,0.00,0.982,0.000,5.39,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6280,62.801,0.000,0.000,0.240,0.653,0.000,0.653,0.000,0.653,3.200,1,129.48,120.00,0.00,0.00,0.927,0.000,5.80,1,0.000,0.000,0.0,0.0,480.0,480.0,326.6,326.6,0.0,0.0,0.0,0.0,1.000,0.000
6288,62.881,0.080,0.224,0.240,0.900,0.054,0.000,0.000,0.054,3.200,1,103.76,103.76,0.00,0.00,1.000,0.000,4.74,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
6296,62.961,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,74.50,74.50,0.00,0.00,1.000,0.000,3.42,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6304,63.041,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,51.06,51.06,0.00,0.00,1.000,0.000,2.35,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6312,63.121,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,37.07,37.07,0.00,0.00,1.000,0.000,1.71,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6320,63.201,0.080,0.224,0.240,0.900,0.054,0.000,0.000,0.054,3.200,1,26.60,26.60,0.00,0.00,1.000,0.000,1.23,1,0.000,0.000,0.0,0.0,480.0,480.0,26.9,26.9,0.0,0.0,0.0,0.0,1.000,0.000
6328,63.281,0.400,1.120,0.240,0.900,0.269,0.900,0.000,0.900,3.200,1,24.05,24.05,0.00,0.00,1.000,0.000,1.11,1,0.000,0.000,0.0,0.0,480.0,480.0,517.2,517.2,0.0,0.0,0.0,0.0,1.000,0.000
6336,63.361,0.160,0.448,0.240,0.900,0.108,0.900,0.000,0.900,3.200,1,28.07,28.07,0.00,0.00,1.000,0.000,1.30,1,0.000,0.000,0.0,0.0,480.0,480.0,476.9,476.9,0.0,0.0,0.0,0.0,1.000,0.000
6344,63.441,0.160,0.448,0.240,0.900,0.108,0.900,0.000,0.900,3.200,1,30.63,30.63,0.00,0.00,1.000,0.000,1.41,1,0.000,0.000,0.0,0.0,480.0,480.0,476.9,476.9,0.0,0.0,0.0,0.0,1.000,0.000
6352,63.521,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,32.15,32.15,0.00,0.00,1.000,0.000,1.48,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6360,63.601,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,60.07,60.07,0.00,0.00,1.000,0.000,2.78,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6368,63.681,0.960,2.688,0.240,0.900,0.645,0.000,0.000,0.645,3.200,1,73.63,73.63,0.00,0.00,1.000,0.000,3.43,1,0.000,0.000,0.0,0.0,480.0,480.0,322.6,322.6,0.0,0.0,0.0,0.0,1.000,0.000
6376,63.761,0.400,1.120,0.240,0.900,0.269,0.000,0.000,0.269,3.200,1,62.34,62.34,0.00,0.00,1.000,0.000,2.92,1,0.000,0.000,0.0,0.0,480.0,480.0,134.4,134.4,0.0,0.0,0.0,0.0,1.000,0.000
6384,63.841,0.040,0.112,0.240,0.900,0.027,0.000,0.000,0.027,3.200,1,43.13,43.13,0.00,0.00,1.000,0.000,2.04,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
6392,63.921,0.160,0.448,0.240,0.900,0.108,0.000,0.000,0.108,3.200,1,30.27,30.27,0.00,0.00,1.000,0.000,1.44,1,0.000,0.000,0.0,0.0,480.0,480.0,53.8,53.8,0.0,0.0,0.0,0.0,1.000,0.000
6400,64.001,0.360,1.008,0.240,0.900,0.242,0.000,0.000,0.242,3.200,1,21.37,21.37,0.00,0.00,1.000,0.000,1.02,1,0.000,0.000,0.0,0.0,480.0,480.0,121.0,121.0,0.0,0.0,0.0,0.0,1.000,0.000
6408,64.081,0.160,0.448,0.240,0.900,0.108,0.000,0.000,0.108,3.200,1,16.36,16.36,0.00,0.00,1.000,0.000,0.78,1,0.000,0.000,0.0,0.0,480.0,480.0,53.8,53.8,0.0,0.0,0.0,0.0,1.000,0.000
6416,64.161,0.440,1.232,0.240,0.900,0.900,0.000,0.900,0.296,3.200,1,13.49,13.49,0.00,0.00,1.000,0.000,0.65,1,0.000,0.000,0.0,0.0,480.0,480.0,523.9,523.9,0.0,0.0,0.0,0.0,1.000,0.000
6424,64.241,0.400,1.120,0.240,0.900,0.900,0.000,0.900,0.269,3.200,1,3.67,3.67,0.00,0.00,1.000,0.000,0.18,1,0.000,0.000,0.0,0.0,480.0,480.0,517.2,517.2,0.0,0.0,0.0,0.0,1.000,0.000
6432,64.321,0.800,2.240,0.240,0.900,0.900,0.000,0.900,0.538,3.200,1,-5.56,-5.56,0.00,0.00,1.000,0.000,0.27,1,0.000,0.000,0.0,0.0,480.0,480.0,584.4,584.4,0.0,0.0,0.0,0.0,1.000,0.000
6440,64.401,1.000,2.800,0.240,0.900,0.900,0.000,0.900,0.672,3.200,1,-8.70,-8.70,0.00,0.00,1.000,0.000,0.42,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6448,64.481,0.880,2.464,0.240,0.900,0.900,0.000,0.900,0.591,3.200,1,-7.90,-7.90,0.00,0.00,1.000,0.000,0.39,1,0.000,0.000,0.0,0.0,480.0,480.0,597.8,597.8,0.0,0.0,0.0,0.0,1.000,0.000
6456,64.561,0.560,1.568,0.240,0.900,0.900,0.000,0.900,0.376,3.200,1,-14.49,-14.49,0.00,0.00,1.000,0.000,0.71,1,0.000,0.000,0.0,0.0,480.0,480.0,544.1,544.1,0.0,0.0,0.0,0.0,1.000,0.000
6464,64.641,0.240,0.672,0.240,0.900,0.900,0.000,0.900,0.161,3.200,1,-18.92,-18.92,0.00,0.00,1.000,0.000,0.94,1,0.000,0.000,0.0,0.0,480.0,480.0,490.3,490.3,0.0,0.0,0.0,0.0,1.000,0.000
6472,64.721,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,1,-21.21,-21.21,0.00,0.00,1.000,0.000,1.06,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6480,64.801,-0.320,-0.896,0.240,0.900,0.000,0.900,0.215,0.900,3.200,1,-5.95,-5.95,0.00,0.00,1.000,0.000,0.30,1,0.000,0.000,0.0,0.0,480.0,480.0,503.8,503.8,0.0,0.0,0.0,0.0,1.000,0.000
6488,64.881,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,1.38,1.38,0.00,0.00,1.000,0.000,0.07,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6496,64.961,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,3.89,3.89,0.00,0.00,1.000,0.000,0.20,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6504,65.041,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,2.96,2.96,0.00,0.00,1.000,0.000,0.15,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6512,65.121,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,5.80,5.80,0.00,0.00,1.000,0.000,0.29,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6520,65.201,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,7.91,7.91,0.00,0.00,1.000,0.000,0.40,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6528,65.281,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,8.51,8.51,0.00,0.00,1.000,0.000,0.43,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6536,65.361,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,8.99,8.99,0.00,0.00,1.000,0.000,0.45,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6544,65.441,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,10.69,10.69,0.00,0.00,1.000,0.000,0.54,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6552,65.521,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,6.55,6.55,0.00,0.00,1.000,0.000,0.33,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6560,65.601,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,2.99,2.99,0.00,0.00,1.000,0.000,0.15,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6568,65.681,-0.440,-1.232,0.240,0.900,0.000,0.900,0.296,0.900,3.200,1,7.84,7.84,0.00,0.00,1.000,0.000,0.39,1,0.000,0.000,0.0,0.0,480.0,480.0,523.9,523.9,0.0,0.0,0.0,0.0,1.000,0.000
6576,65.761,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,15.27,15.27,0.00,0.00,1.000,0.000,0.77,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6584,65.841,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,22.77,22.77,0.00,0.00,1.000,0.000,1.14,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6592,65.921,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,28.17,28.17,0.00,0.00,1.000,0.000,1.41,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6600,66.001,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,32.75,32.75,0.00,0.00,1.000,0.000,1.64,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6608,66.081,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,39.17,39.17,0.00,0.00,1.000,0.000,1.96,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6616,66.161,-0.560,-1.568,0.240,0.900,0.000,0.900,0.376,0.900,3.200,1,38.50,38.50,0.00,0.00,1.000,0.000,1.92,1,0.000,0.000,0.0,0.0,480.0,480.0,544.1,544.1,0.0,0.0,0.0,0.0,1.000,0.000
6624,66.241,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,29.01,29.01,0.00,0.00,1.000,0.000,1.44,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6632,66.321,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,19.86,19.86,0.00,0.00,1.000,0.000,0.99,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6640,66.401,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,11.49,11.49,0.00,0.00,1.000,0.000,0.57,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6648,66.481,0.080,0.224,0.240,0.900,0.054,0.900,0.000,0.900,3.200,1,11.57,11.57,0.00,0.00,1.000,0.000,0.57,1,0.000,0.000,0.0,0.0,480.0,480.0,463.4,463.4,0.0,0.0,0.0,0.0,1.000,0.000
6656,66.561,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,21.40,21.40,0.00,0.00,1.000,0.000,1.06,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6664,66.641,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,25.27,25.27,0.00,0.00,1.000,0.000,1.25,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6672,66.721,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,27.97,27.97,0.00,0.00,1.000,0.000,1.38,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6680,66.801,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,33.31,33.31,0.00,0.00,1.000,0.000,1.63,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6688,66.881,-0.720,-2.016,0.240,0.900,0.000,0.484,0.484,0.000,3.200,1,55.63,55.63,0.00,0.00,1.000,0.000,2.72,1,0.000,0.000,0.0,0.0,480.0,480.0,241.9,241.9,0.0,0.0,0.0,0.0,1.000,0.000
6696,66.961,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,30.83,30.83,0.00,0.00,1.000,0.000,1.50,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6704,67.041,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,-7.99,-7.99,0.00,0.00,1.000,0.000,0.39,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6712,67.121,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-69.83,-69.83,0.00,0.00,1.000,0.000,3.38,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6720,67.201,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-59.40,-59.40,0.00,0.00,1.000,0.000,2.87,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6728,67.281,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-17.28,-17.28,0.00,0.00,1.000,0.000,0.83,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6736,67.361,-0.440,-1.232,0.240,0.900,0.000,0.296,0.296,0.000,3.200,1,11.91,11.91,0.00,0.00,1.000,0.000,0.57,1,0.000,0.000,0.0,0.0,480.0,480.0,147.8,147.8,0.0,0.0,0.0,0.0,1.000,0.000
6744,67.441,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,0.63,0.63,0.00,0.00,1.000,0.000,0.03,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6752,67.521,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,-53.58,-53.58,0.00,0.00,1.000,0.000,2.54,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6760,67.601,-0.480,-1.344,0.240,0.900,0.000,0.323,0.323,0.000,3.200,1,-101.22,-101.22,0.00,0.00,1.000,0.000,4.79,1,0.000,0.000,0.0,0.0,480.0,480.0,161.3,161.3,0.0,0.0,0.0,0.0,1.000,0.000
6768,67.681,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-106.35,-106.35,0.00,0.00,1.000,0.000,5.02,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6776,67.761,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-59.24,-59.24,0.00,0.00,1.000,0.000,2.78,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6784,67.841,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-6.92,-6.92,0.00,0.00,1.000,0.000,0.32,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6792,67.921,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,48.10,48.10,0.00,0.00,1.000,0.000,2.25,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6800,68.001,0.520,1.456,0.240,0.900,0.349,0.000,0.000,0.349,3.200,1,87.13,87.13,0.00,0.00,1.000,0.000,4.08,1,0.000,0.000,0.0,0.0,480.0,480.0,174.7,174.7,0.0,0.0,0.0,0.0,1.000,0.000
6808,68.081,-0.800,-2.240,0.240,0.900,0.000,0.538,0.538,0.000,3.200,1,103.49,103.49,0.00,0.00,1.000,0.000,4.81,1,0.000,0.000,0.0,0.0,480.0,480.0,268.8,268.8,0.0,0.0,0.0,0.0,1.000,0.000
6816,68.161,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,47.30,47.30,0.00,0.00,1.000,0.000,2.19,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6824,68.241,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,-54.41,-54.41,0.00,0.00,1.000,0.000,2.50,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6832,68.321,-1.000,-2.800,0.240,0.900,0.000,0.672,0.672,0.000,3.200,1,-161.70,-120.00,0.00,0.00,0.742,0.000,7.41,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6840,68.401,0.320,0.896,0.240,0.900,0.215,0.000,0.000,0.215,3.200,1,-295.22,-120.00,0.00,0.00,0.406,0.000,13.56,1,0.000,0.000,0.0,0.0,480.0,480.0,107.5,107.5,0.0,0.0,0.0,0.0,1.000,0.000
6848,68.481,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-330.13,-120.00,0.00,0.00,0.363,0.000,15.23,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6856,68.561,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-276.95,-120.00,0.00,0.00,0.433,0.000,12.81,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
6864,68.641,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,-219.15,-120.00,0.00,0.00,0.548,0.000,10.32,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6872,68.721,-0.040,-0.112,0.240,0.900,0.000,0.027,0.027,0.000,3.200,1,-175.14,-120.00,0.00,0.00,0.685,0.000,8.37,1,0.000,0.000,0.0,0.0,480.0,480.0,13.4,13.4,0.0,0.0,0.0,0.0,1.000,0.000
6880,68.801,-0.160,-0.448,0.240,0.900,0.000,0.108,0.108,0.000,3.200,1,-134.90,-120.00,0.00,0.00,0.890,0.000,6.48,1,0.000,0.000,0.0,0.0,480.0,480.0,53.8,53.8,0.0,0.0,0.0,0.0,1.000,0.000
6888,68.881,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.200,1,-92.84,-92.84,0.00,0.00,1.000,0.000,4.50,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
6896,68.961,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,1,-60.58,-60.58,0.00,0.00,1.000,0.000,2.96,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6904,69.041,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,1,-43.72,-43.72,0.00,0.00,1.000,0.000,2.16,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6912,69.121,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,1,-38.94,-38.94,0.00,0.00,1.000,0.000,1.95,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6920,69.201,1.000,2.800,0.240,0.900,0.900,0.000,0.900,0.672,3.200,1,-35.65,-35.65,0.00,0.00,1.000,0.000,1.80,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6928,69.281,0.840,2.352,0.240,0.900,0.900,0.000,0.900,0.564,3.200,1,-28.34,-28.34,0.00,0.00,1.000,0.000,1.46,1,0.000,0.000,0.0,0.0,480.0,480.0,591.1,591.1,0.0,0.0,0.0,0.0,1.000,0.000
6936,69.361,0.600,1.680,0.240,0.900,0.900,0.000,0.900,0.403,3.200,1,-26.60,-26.60,0.00,0.00,1.000,0.000,1.39,1,0.000,0.000,0.0,0.0,480.0,480.0,550.8,550.8,0.0,0.0,0.0,0.0,1.000,0.000
6944,69.441,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.200,1,-27.86,-27.86,0.00,0.00,1.000,0.000,1.47,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
6952,69.521,-0.080,-0.224,0.240,0.900,0.900,0.054,0.900,0.000,3.200,1,-19.73,-19.73,0.00,0.00,1.000,0.000,1.05,1,0.000,0.000,0.0,0.0,480.0,480.0,463.4,463.4,0.0,0.0,0.0,0.0,1.000,0.000
6960,69.601,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,-12.99,-12.99,0.00,0.00,1.000,0.000,0.68,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6968,69.681,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,-84.20,-84.20,0.00,0.00,1.000,0.000,4.37,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6976,69.761,-1.000,-2.800,0.240,0.900,0.000,0.900,0.672,0.900,3.200,1,-161.60,-120.00,0.00,0.00,0.743,0.000,8.28,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
6984,69.841,-0.560,-1.568,0.240,0.900,0.000,0.900,0.376,0.900,3.200,1,-247.80,-120.00,0.00,0.00,0.484,0.000,12.65,1,0.000,0.000,0.0,0.0,480.0,480.0,544.1,544.1,0.0,0.0,0.0,0.0,1.000,0.000
6992,69.921,0.000,0.000,0.240,0.900,0.000,0.900,0.000,0.900,3.200,1,-326.04,-120.00,0.00,0.00,0.368,0.000,16.65,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
7000,70.001,1.000,2.800,0.240,0.900,0.672,0.900,0.000,0.900,3.200,1,-353.68,-120.00,0.00,0.00,0.339,0.000,18.13,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
7008,70.081,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,1,-314.39,-120.00,0.00,0.00,0.382,0.000,16.08,1,0.000,0.000,0.0,0.0,480.0,480.0,336.0,336.0,0.0,0.0,0.0,0.0,1.000,0.000
7016,70.161,1.000,2.800,0.240,0.900,0.900,0.000,0.900,0.672,3.200,1,-166.10,-120.00,0.00,0.00,0.722,0.000,8.40,1,0.000,0.000,0.0,0.0,480.0,480.0,618.0,618.0,0.0,0.0,0.0,0.0,1.000,0.000
